CountryName,CountryCode,RegionName,RegionCode,Date,H2_Testing.policy
Greece,GRC,,,20200209,0
Greece,GRC,,,20200210,0
Greece,GRC,,,20200211,0
Greece,GRC,,,20200212,0
Greece,GRC,,,20200213,0
Greece,GRC,,,20200214,0
Greece,GRC,,,20200215,0
Greece,GRC,,,20200216,0
Greece,GRC,,,20200217,0
Greece,GRC,,,20200218,0
Greece,GRC,,,20200219,0
Greece,GRC,,,20200220,0
Greece,GRC,,,20200221,0
Greece,GRC,,,20200222,0
Greece,GRC,,,20200223,0
Greece,GRC,,,20200224,0
Greece,GRC,,,20200225,0
Greece,GRC,,,20200226,0
Greece,GRC,,,20200227,0
Greece,GRC,,,20200228,0
Greece,GRC,,,20200229,0
Greece,GRC,,,20200301,0
Greece,GRC,,,20200302,0
Greece,GRC,,,20200303,0
Greece,GRC,,,20200304,0
Greece,GRC,,,20200305,0
Greece,GRC,,,20200306,0
Greece,GRC,,,20200307,0
Greece,GRC,,,20200308,0
Greece,GRC,,,20200309,0
Greece,GRC,,,20200310,0
Greece,GRC,,,20200311,0
Greece,GRC,,,20200312,0
Greece,GRC,,,20200313,0
Greece,GRC,,,20200314,0
Greece,GRC,,,20200315,0
Greece,GRC,,,20200316,0
Greece,GRC,,,20200317,0
Greece,GRC,,,20200318,0
Greece,GRC,,,20200319,0
Greece,GRC,,,20200320,0
Greece,GRC,,,20200321,0
Greece,GRC,,,20200322,0
Greece,GRC,,,20200323,0
Greece,GRC,,,20200324,0
Greece,GRC,,,20200325,0
Greece,GRC,,,20200326,0
Greece,GRC,,,20200327,0
Greece,GRC,,,20200328,0
Greece,GRC,,,20200329,0
Greece,GRC,,,20200330,0
Greece,GRC,,,20200331,0
Greece,GRC,,,20200401,0
Greece,GRC,,,20200402,0
Greece,GRC,,,20200403,0
Greece,GRC,,,20200404,0
Greece,GRC,,,20200405,0
Greece,GRC,,,20200406,0
Greece,GRC,,,20200407,0
Greece,GRC,,,20200408,2
Greece,GRC,,,20200409,2
Greece,GRC,,,20200410,2
Greece,GRC,,,20200411,2
Greece,GRC,,,20200412,2
Greece,GRC,,,20200413,2
Greece,GRC,,,20200414,2
Greece,GRC,,,20200415,2
Greece,GRC,,,20200416,2
Greece,GRC,,,20200417,2
Greece,GRC,,,20200418,2
Greece,GRC,,,20200419,2
Greece,GRC,,,20200420,2
Greece,GRC,,,20200421,2
Greece,GRC,,,20200422,2
Greece,GRC,,,20200423,2
Greece,GRC,,,20200424,2
Greece,GRC,,,20200425,2
Greece,GRC,,,20200426,2
Greece,GRC,,,20200427,2
Greece,GRC,,,20200428,2
Greece,GRC,,,20200429,2
Greece,GRC,,,20200430,2
Greece,GRC,,,20200501,2
Greece,GRC,,,20200502,2
Greece,GRC,,,20200503,2
Greece,GRC,,,20200504,2
Greece,GRC,,,20200505,2
Greece,GRC,,,20200506,2
Greece,GRC,,,20200507,2
Greece,GRC,,,20200508,2
Greece,GRC,,,20200509,2
Greece,GRC,,,20200510,2
Greece,GRC,,,20200511,2
Greece,GRC,,,20200512,2
Greece,GRC,,,20200513,2
Greece,GRC,,,20200514,2
Greece,GRC,,,20200515,2
Greece,GRC,,,20200516,2
Greece,GRC,,,20200517,2
Greece,GRC,,,20200518,2
Greece,GRC,,,20200519,2
Greece,GRC,,,20200520,2
Greece,GRC,,,20200521,2
Greece,GRC,,,20200522,2
Greece,GRC,,,20200523,2
Greece,GRC,,,20200524,2
Greece,GRC,,,20200525,2
Greece,GRC,,,20200526,2
Greece,GRC,,,20200527,2
Greece,GRC,,,20200528,2
Greece,GRC,,,20200529,2
Greece,GRC,,,20200530,2
Greece,GRC,,,20200531,2
Greece,GRC,,,20200601,2
Greece,GRC,,,20200602,2
Greece,GRC,,,20200603,2
Greece,GRC,,,20200604,2
Greece,GRC,,,20200605,2
Greece,GRC,,,20200606,2
Greece,GRC,,,20200607,2
Greece,GRC,,,20200608,2
Greece,GRC,,,20200609,2
Greece,GRC,,,20200610,2
Greece,GRC,,,20200611,2
Greece,GRC,,,20200612,2
Greece,GRC,,,20200613,2
Greece,GRC,,,20200614,2
Greece,GRC,,,20200615,2
Greece,GRC,,,20200616,2
Greece,GRC,,,20200617,2
Greece,GRC,,,20200618,2
Greece,GRC,,,20200619,2
Greece,GRC,,,20200620,2
Greece,GRC,,,20200621,2
Greece,GRC,,,20200622,2
Greece,GRC,,,20200623,3
Greece,GRC,,,20200624,3
Greece,GRC,,,20200625,3
Greece,GRC,,,20200626,3
Greece,GRC,,,20200627,3
Greece,GRC,,,20200628,3
Greece,GRC,,,20200629,3
Greece,GRC,,,20200630,3
Greece,GRC,,,20200701,3
Greece,GRC,,,20200702,3
Greece,GRC,,,20200703,3
Greece,GRC,,,20200704,3
Greece,GRC,,,20200705,3
Greece,GRC,,,20200706,3
Greece,GRC,,,20200707,3
Greece,GRC,,,20200708,3
Greece,GRC,,,20200709,3
Greece,GRC,,,20200710,3
Greece,GRC,,,20200711,3
Greece,GRC,,,20200712,3
Greece,GRC,,,20200713,3
Greece,GRC,,,20200714,3
Greece,GRC,,,20200715,3
Greece,GRC,,,20200716,3
Greece,GRC,,,20200717,3
Greece,GRC,,,20200718,3
Greece,GRC,,,20200719,3
Greece,GRC,,,20200720,3
Greece,GRC,,,20200721,3
Greece,GRC,,,20200722,3
Greece,GRC,,,20200723,3
Greece,GRC,,,20200724,3
Greece,GRC,,,20200725,3
Greece,GRC,,,20200726,3
Greece,GRC,,,20200727,3
Greece,GRC,,,20200728,3
Greece,GRC,,,20200729,3
Greece,GRC,,,20200730,3
Greece,GRC,,,20200731,3
Greece,GRC,,,20200801,3
Greece,GRC,,,20200802,3
Greece,GRC,,,20200803,3
Greece,GRC,,,20200804,3
Greece,GRC,,,20200805,3
Greece,GRC,,,20200806,3
Greece,GRC,,,20200807,3
Greece,GRC,,,20200808,3
Greece,GRC,,,20200809,3
Greece,GRC,,,20200810,3
Greece,GRC,,,20200811,3
Greece,GRC,,,20200812,3
Greece,GRC,,,20200813,3
Greece,GRC,,,20200814,3
Greece,GRC,,,20200815,3
Greece,GRC,,,20200816,3
Greece,GRC,,,20200817,3
Greece,GRC,,,20200818,3
Greece,GRC,,,20200819,3
Greece,GRC,,,20200820,3
Greece,GRC,,,20200821,NA
Greece,GRC,,,20200822,NA
Greece,GRC,,,20200823,NA
Greece,GRC,,,20200824,NA
Greece,GRC,,,20200825,NA
Greece,GRC,,,20200826,NA
Greece,GRC,,,20200827,NA
Greece,GRC,,,20200828,NA
Greece,GRC,,,20200829,NA
Greece,GRC,,,20200830,NA
Greece,GRC,,,20200831,NA
Greece,GRC,,,20200901,NA
Greece,GRC,,,20200902,NA
Greenland,GRL,,,20200101,0
Greenland,GRL,,,20200102,0
Greenland,GRL,,,20200103,0
Greenland,GRL,,,20200104,0
Greenland,GRL,,,20200105,0
Greenland,GRL,,,20200106,0
Greenland,GRL,,,20200107,0
Greenland,GRL,,,20200108,0
Greenland,GRL,,,20200109,0
Greenland,GRL,,,20200110,0
Greenland,GRL,,,20200111,0
Greenland,GRL,,,20200112,0
Greenland,GRL,,,20200113,0
Greenland,GRL,,,20200114,0
Greenland,GRL,,,20200115,0
Greenland,GRL,,,20200116,0
Greenland,GRL,,,20200117,0
Greenland,GRL,,,20200118,0
Greenland,GRL,,,20200119,0
Greenland,GRL,,,20200120,0
Greenland,GRL,,,20200121,0
Greenland,GRL,,,20200122,0
Greenland,GRL,,,20200123,0
Greenland,GRL,,,20200124,0
Greenland,GRL,,,20200125,0
Greenland,GRL,,,20200126,0
Greenland,GRL,,,20200127,0
Greenland,GRL,,,20200128,0
Greenland,GRL,,,20200129,0
Greenland,GRL,,,20200130,0
Greenland,GRL,,,20200131,0
Greenland,GRL,,,20200201,0
Greenland,GRL,,,20200202,0
Greenland,GRL,,,20200203,0
Greenland,GRL,,,20200204,0
Greenland,GRL,,,20200205,0
Greenland,GRL,,,20200206,0
Greenland,GRL,,,20200207,0
Greenland,GRL,,,20200208,0
Greenland,GRL,,,20200209,0
Greenland,GRL,,,20200210,0
Greenland,GRL,,,20200211,0
Greenland,GRL,,,20200212,0
Greenland,GRL,,,20200213,0
Greenland,GRL,,,20200214,0
Greenland,GRL,,,20200215,0
Greenland,GRL,,,20200216,0
Greenland,GRL,,,20200217,0
Greenland,GRL,,,20200218,0
Greenland,GRL,,,20200219,0
Greenland,GRL,,,20200220,0
Greenland,GRL,,,20200221,0
Greenland,GRL,,,20200222,0
Greenland,GRL,,,20200223,0
Greenland,GRL,,,20200224,0
Greenland,GRL,,,20200225,0
Greenland,GRL,,,20200226,0
Greenland,GRL,,,20200227,0
Greenland,GRL,,,20200228,0
Greenland,GRL,,,20200229,0
Greenland,GRL,,,20200301,0
Greenland,GRL,,,20200302,0
Greenland,GRL,,,20200303,0
Greenland,GRL,,,20200304,0
Greenland,GRL,,,20200305,0
Greenland,GRL,,,20200306,0
Greenland,GRL,,,20200307,0
Greenland,GRL,,,20200308,0
Greenland,GRL,,,20200309,0
Greenland,GRL,,,20200310,0
Greenland,GRL,,,20200311,0
Greenland,GRL,,,20200312,0
Greenland,GRL,,,20200313,0
Greenland,GRL,,,20200314,0
Greenland,GRL,,,20200315,0
Greenland,GRL,,,20200316,1
Greenland,GRL,,,20200317,1
Greenland,GRL,,,20200318,1
Greenland,GRL,,,20200319,1
Greenland,GRL,,,20200320,1
Greenland,GRL,,,20200321,1
Greenland,GRL,,,20200322,1
Greenland,GRL,,,20200323,1
Greenland,GRL,,,20200324,1
Greenland,GRL,,,20200325,1
Greenland,GRL,,,20200326,1
Greenland,GRL,,,20200327,1
Greenland,GRL,,,20200328,1
Greenland,GRL,,,20200329,1
Greenland,GRL,,,20200330,1
Greenland,GRL,,,20200331,1
Greenland,GRL,,,20200401,1
Greenland,GRL,,,20200402,1
Greenland,GRL,,,20200403,1
Greenland,GRL,,,20200404,1
Greenland,GRL,,,20200405,1
Greenland,GRL,,,20200406,1
Greenland,GRL,,,20200407,1
Greenland,GRL,,,20200408,1
Greenland,GRL,,,20200409,1
Greenland,GRL,,,20200410,1
Greenland,GRL,,,20200411,1
Greenland,GRL,,,20200412,1
Greenland,GRL,,,20200413,1
Greenland,GRL,,,20200414,1
Greenland,GRL,,,20200415,1
Greenland,GRL,,,20200416,1
Greenland,GRL,,,20200417,1
Greenland,GRL,,,20200418,1
Greenland,GRL,,,20200419,1
Greenland,GRL,,,20200420,1
Greenland,GRL,,,20200421,1
Greenland,GRL,,,20200422,1
Greenland,GRL,,,20200423,1
Greenland,GRL,,,20200424,1
Greenland,GRL,,,20200425,1
Greenland,GRL,,,20200426,1
Greenland,GRL,,,20200427,1
Greenland,GRL,,,20200428,1
Greenland,GRL,,,20200429,1
Greenland,GRL,,,20200430,1
Greenland,GRL,,,20200501,3
Greenland,GRL,,,20200502,3
Greenland,GRL,,,20200503,3
Greenland,GRL,,,20200504,3
Greenland,GRL,,,20200505,3
Greenland,GRL,,,20200506,3
Greenland,GRL,,,20200507,3
Greenland,GRL,,,20200508,3
Greenland,GRL,,,20200509,3
Greenland,GRL,,,20200510,3
Greenland,GRL,,,20200511,3
Greenland,GRL,,,20200512,3
Greenland,GRL,,,20200513,3
Greenland,GRL,,,20200514,3
Greenland,GRL,,,20200515,3
Greenland,GRL,,,20200516,3
Greenland,GRL,,,20200517,3
Greenland,GRL,,,20200518,3
Greenland,GRL,,,20200519,3
Greenland,GRL,,,20200520,3
Greenland,GRL,,,20200521,3
Greenland,GRL,,,20200522,3
Greenland,GRL,,,20200523,3
Greenland,GRL,,,20200524,3
Greenland,GRL,,,20200525,3
Greenland,GRL,,,20200526,3
Greenland,GRL,,,20200527,3
Greenland,GRL,,,20200528,3
Greenland,GRL,,,20200529,3
Greenland,GRL,,,20200530,3
Greenland,GRL,,,20200531,3
Greenland,GRL,,,20200601,3
Greenland,GRL,,,20200602,3
Greenland,GRL,,,20200603,3
Greenland,GRL,,,20200604,3
Greenland,GRL,,,20200605,3
Greenland,GRL,,,20200606,3
Greenland,GRL,,,20200607,3
Greenland,GRL,,,20200608,3
Greenland,GRL,,,20200609,3
Greenland,GRL,,,20200610,3
Greenland,GRL,,,20200611,3
Greenland,GRL,,,20200612,3
Greenland,GRL,,,20200613,3
Greenland,GRL,,,20200614,3
Greenland,GRL,,,20200615,3
Greenland,GRL,,,20200616,3
Greenland,GRL,,,20200617,3
Greenland,GRL,,,20200618,3
Greenland,GRL,,,20200619,3
Greenland,GRL,,,20200620,3
Greenland,GRL,,,20200621,3
Greenland,GRL,,,20200622,3
Greenland,GRL,,,20200623,3
Greenland,GRL,,,20200624,3
Greenland,GRL,,,20200625,3
Greenland,GRL,,,20200626,3
Greenland,GRL,,,20200627,3
Greenland,GRL,,,20200628,3
Greenland,GRL,,,20200629,3
Greenland,GRL,,,20200630,3
Greenland,GRL,,,20200701,3
Greenland,GRL,,,20200702,3
Greenland,GRL,,,20200703,2
Greenland,GRL,,,20200704,2
Greenland,GRL,,,20200705,2
Greenland,GRL,,,20200706,2
Greenland,GRL,,,20200707,2
Greenland,GRL,,,20200708,2
Greenland,GRL,,,20200709,2
Greenland,GRL,,,20200710,2
Greenland,GRL,,,20200711,2
Greenland,GRL,,,20200712,2
Greenland,GRL,,,20200713,2
Greenland,GRL,,,20200714,2
Greenland,GRL,,,20200715,2
Greenland,GRL,,,20200716,2
Greenland,GRL,,,20200717,2
Greenland,GRL,,,20200718,2
Greenland,GRL,,,20200719,2
Greenland,GRL,,,20200720,2
Greenland,GRL,,,20200721,2
Greenland,GRL,,,20200722,2
Greenland,GRL,,,20200723,2
Greenland,GRL,,,20200724,2
Greenland,GRL,,,20200725,2
Greenland,GRL,,,20200726,2
Greenland,GRL,,,20200727,2
Greenland,GRL,,,20200728,2
Greenland,GRL,,,20200729,2
Greenland,GRL,,,20200730,2
Greenland,GRL,,,20200731,2
Greenland,GRL,,,20200801,2
Greenland,GRL,,,20200802,2
Greenland,GRL,,,20200803,2
Greenland,GRL,,,20200804,2
Greenland,GRL,,,20200805,2
Greenland,GRL,,,20200806,2
Greenland,GRL,,,20200807,2
Greenland,GRL,,,20200808,2
Greenland,GRL,,,20200809,2
Greenland,GRL,,,20200810,2
Greenland,GRL,,,20200811,2
Greenland,GRL,,,20200812,2
Greenland,GRL,,,20200813,2
Greenland,GRL,,,20200814,2
Greenland,GRL,,,20200815,2
Greenland,GRL,,,20200816,2
Greenland,GRL,,,20200817,2
Greenland,GRL,,,20200818,2
Greenland,GRL,,,20200819,2
Greenland,GRL,,,20200820,2
Greenland,GRL,,,20200821,2
Greenland,GRL,,,20200822,2
Greenland,GRL,,,20200823,2
Greenland,GRL,,,20200824,2
Greenland,GRL,,,20200825,2
Greenland,GRL,,,20200826,2
Greenland,GRL,,,20200827,2
Greenland,GRL,,,20200828,2
Greenland,GRL,,,20200829,2
Greenland,GRL,,,20200830,2
Greenland,GRL,,,20200831,2
Greenland,GRL,,,20200901,NA
Greenland,GRL,,,20200902,NA
Guatemala,GTM,,,20200101,0
Guatemala,GTM,,,20200102,0
Guatemala,GTM,,,20200103,0
Guatemala,GTM,,,20200104,0
Guatemala,GTM,,,20200105,0
Guatemala,GTM,,,20200106,0
Guatemala,GTM,,,20200107,0
Guatemala,GTM,,,20200108,0
Guatemala,GTM,,,20200109,0
Guatemala,GTM,,,20200110,0
Guatemala,GTM,,,20200111,0
Guatemala,GTM,,,20200112,0
Guatemala,GTM,,,20200113,0
Guatemala,GTM,,,20200114,0
Guatemala,GTM,,,20200115,0
Guatemala,GTM,,,20200116,0
Guatemala,GTM,,,20200117,0
Guatemala,GTM,,,20200118,0
Guatemala,GTM,,,20200119,0
Guatemala,GTM,,,20200120,0
Guatemala,GTM,,,20200121,0
Guatemala,GTM,,,20200122,0
Guatemala,GTM,,,20200123,0
Guatemala,GTM,,,20200124,0
Guatemala,GTM,,,20200125,0
Guatemala,GTM,,,20200126,0
Guatemala,GTM,,,20200127,0
Guatemala,GTM,,,20200128,0
Guatemala,GTM,,,20200129,0
Guatemala,GTM,,,20200130,0
Guatemala,GTM,,,20200131,0
Guatemala,GTM,,,20200201,0
Guatemala,GTM,,,20200202,0
Guatemala,GTM,,,20200203,0
Guatemala,GTM,,,20200204,0
Guatemala,GTM,,,20200205,0
Guatemala,GTM,,,20200206,0
Guatemala,GTM,,,20200207,0
Guatemala,GTM,,,20200208,0
Guatemala,GTM,,,20200209,0
Guatemala,GTM,,,20200210,0
Guatemala,GTM,,,20200211,0
Guatemala,GTM,,,20200212,0
Guatemala,GTM,,,20200213,0
Guatemala,GTM,,,20200214,0
Guatemala,GTM,,,20200215,0
Guatemala,GTM,,,20200216,0
Guatemala,GTM,,,20200217,0
Guatemala,GTM,,,20200218,0
Guatemala,GTM,,,20200219,0
Guatemala,GTM,,,20200220,0
Guatemala,GTM,,,20200221,0
Guatemala,GTM,,,20200222,0
Guatemala,GTM,,,20200223,0
Guatemala,GTM,,,20200224,0
Guatemala,GTM,,,20200225,0
Guatemala,GTM,,,20200226,0
Guatemala,GTM,,,20200227,0
Guatemala,GTM,,,20200228,0
Guatemala,GTM,,,20200229,0
Guatemala,GTM,,,20200301,0
Guatemala,GTM,,,20200302,0
Guatemala,GTM,,,20200303,0
Guatemala,GTM,,,20200304,0
Guatemala,GTM,,,20200305,0
Guatemala,GTM,,,20200306,0
Guatemala,GTM,,,20200307,0
Guatemala,GTM,,,20200308,0
Guatemala,GTM,,,20200309,0
Guatemala,GTM,,,20200310,0
Guatemala,GTM,,,20200311,0
Guatemala,GTM,,,20200312,0
Guatemala,GTM,,,20200313,1
Guatemala,GTM,,,20200314,1
Guatemala,GTM,,,20200315,1
Guatemala,GTM,,,20200316,1
Guatemala,GTM,,,20200317,1
Guatemala,GTM,,,20200318,1
Guatemala,GTM,,,20200319,1
Guatemala,GTM,,,20200320,1
Guatemala,GTM,,,20200321,1
Guatemala,GTM,,,20200322,1
Guatemala,GTM,,,20200323,1
Guatemala,GTM,,,20200324,1
Guatemala,GTM,,,20200325,1
Guatemala,GTM,,,20200326,2
Guatemala,GTM,,,20200327,2
Guatemala,GTM,,,20200328,2
Guatemala,GTM,,,20200329,2
Guatemala,GTM,,,20200330,2
Guatemala,GTM,,,20200331,2
Guatemala,GTM,,,20200401,2
Guatemala,GTM,,,20200402,2
Guatemala,GTM,,,20200403,2
Guatemala,GTM,,,20200404,2
Guatemala,GTM,,,20200405,2
Guatemala,GTM,,,20200406,2
Guatemala,GTM,,,20200407,2
Guatemala,GTM,,,20200408,2
Guatemala,GTM,,,20200409,2
Guatemala,GTM,,,20200410,2
Guatemala,GTM,,,20200411,2
Guatemala,GTM,,,20200412,2
Guatemala,GTM,,,20200413,2
Guatemala,GTM,,,20200414,2
Guatemala,GTM,,,20200415,2
Guatemala,GTM,,,20200416,2
Guatemala,GTM,,,20200417,2
Guatemala,GTM,,,20200418,2
Guatemala,GTM,,,20200419,2
Guatemala,GTM,,,20200420,2
Guatemala,GTM,,,20200421,2
Guatemala,GTM,,,20200422,2
Guatemala,GTM,,,20200423,2
Guatemala,GTM,,,20200424,2
Guatemala,GTM,,,20200425,2
Guatemala,GTM,,,20200426,2
Guatemala,GTM,,,20200427,2
Guatemala,GTM,,,20200428,2
Guatemala,GTM,,,20200429,2
Guatemala,GTM,,,20200430,2
Guatemala,GTM,,,20200501,2
Guatemala,GTM,,,20200502,2
Guatemala,GTM,,,20200503,2
Guatemala,GTM,,,20200504,2
Guatemala,GTM,,,20200505,2
Guatemala,GTM,,,20200506,2
Guatemala,GTM,,,20200507,2
Guatemala,GTM,,,20200508,2
Guatemala,GTM,,,20200509,2
Guatemala,GTM,,,20200510,2
Guatemala,GTM,,,20200511,2
Guatemala,GTM,,,20200512,2
Guatemala,GTM,,,20200513,2
Guatemala,GTM,,,20200514,2
Guatemala,GTM,,,20200515,2
Guatemala,GTM,,,20200516,2
Guatemala,GTM,,,20200517,2
Guatemala,GTM,,,20200518,2
Guatemala,GTM,,,20200519,2
Guatemala,GTM,,,20200520,2
Guatemala,GTM,,,20200521,2
Guatemala,GTM,,,20200522,2
Guatemala,GTM,,,20200523,2
Guatemala,GTM,,,20200524,2
Guatemala,GTM,,,20200525,2
Guatemala,GTM,,,20200526,2
Guatemala,GTM,,,20200527,2
Guatemala,GTM,,,20200528,2
Guatemala,GTM,,,20200529,2
Guatemala,GTM,,,20200530,2
Guatemala,GTM,,,20200531,2
Guatemala,GTM,,,20200601,2
Guatemala,GTM,,,20200602,2
Guatemala,GTM,,,20200603,2
Guatemala,GTM,,,20200604,2
Guatemala,GTM,,,20200605,2
Guatemala,GTM,,,20200606,2
Guatemala,GTM,,,20200607,2
Guatemala,GTM,,,20200608,2
Guatemala,GTM,,,20200609,2
Guatemala,GTM,,,20200610,2
Guatemala,GTM,,,20200611,2
Guatemala,GTM,,,20200612,2
Guatemala,GTM,,,20200613,2
Guatemala,GTM,,,20200614,2
Guatemala,GTM,,,20200615,2
Guatemala,GTM,,,20200616,2
Guatemala,GTM,,,20200617,2
Guatemala,GTM,,,20200618,2
Guatemala,GTM,,,20200619,2
Guatemala,GTM,,,20200620,2
Guatemala,GTM,,,20200621,2
Guatemala,GTM,,,20200622,2
Guatemala,GTM,,,20200623,2
Guatemala,GTM,,,20200624,2
Guatemala,GTM,,,20200625,2
Guatemala,GTM,,,20200626,2
Guatemala,GTM,,,20200627,2
Guatemala,GTM,,,20200628,2
Guatemala,GTM,,,20200629,2
Guatemala,GTM,,,20200630,2
Guatemala,GTM,,,20200701,2
Guatemala,GTM,,,20200702,2
Guatemala,GTM,,,20200703,2
Guatemala,GTM,,,20200704,2
Guatemala,GTM,,,20200705,2
Guatemala,GTM,,,20200706,2
Guatemala,GTM,,,20200707,2
Guatemala,GTM,,,20200708,2
Guatemala,GTM,,,20200709,2
Guatemala,GTM,,,20200710,2
Guatemala,GTM,,,20200711,2
Guatemala,GTM,,,20200712,2
Guatemala,GTM,,,20200713,2
Guatemala,GTM,,,20200714,2
Guatemala,GTM,,,20200715,2
Guatemala,GTM,,,20200716,2
Guatemala,GTM,,,20200717,2
Guatemala,GTM,,,20200718,2
Guatemala,GTM,,,20200719,2
Guatemala,GTM,,,20200720,2
Guatemala,GTM,,,20200721,2
Guatemala,GTM,,,20200722,2
Guatemala,GTM,,,20200723,2
Guatemala,GTM,,,20200724,2
Guatemala,GTM,,,20200725,2
Guatemala,GTM,,,20200726,2
Guatemala,GTM,,,20200727,2
Guatemala,GTM,,,20200728,2
Guatemala,GTM,,,20200729,2
Guatemala,GTM,,,20200730,2
Guatemala,GTM,,,20200731,2
Guatemala,GTM,,,20200801,2
Guatemala,GTM,,,20200802,2
Guatemala,GTM,,,20200803,2
Guatemala,GTM,,,20200804,2
Guatemala,GTM,,,20200805,2
Guatemala,GTM,,,20200806,2
Guatemala,GTM,,,20200807,2
Guatemala,GTM,,,20200808,2
Guatemala,GTM,,,20200809,2
Guatemala,GTM,,,20200810,2
Guatemala,GTM,,,20200811,2
Guatemala,GTM,,,20200812,2
Guatemala,GTM,,,20200813,2
Guatemala,GTM,,,20200814,2
Guatemala,GTM,,,20200815,2
Guatemala,GTM,,,20200816,2
Guatemala,GTM,,,20200817,2
Guatemala,GTM,,,20200818,2
Guatemala,GTM,,,20200819,2
Guatemala,GTM,,,20200820,2
Guatemala,GTM,,,20200821,2
Guatemala,GTM,,,20200822,2
Guatemala,GTM,,,20200823,2
Guatemala,GTM,,,20200824,2
Guatemala,GTM,,,20200825,2
Guatemala,GTM,,,20200826,NA
Guatemala,GTM,,,20200827,NA
Guatemala,GTM,,,20200828,NA
Guatemala,GTM,,,20200829,NA
Guatemala,GTM,,,20200830,NA
Guatemala,GTM,,,20200831,NA
Guatemala,GTM,,,20200901,NA
Guatemala,GTM,,,20200902,NA
Guam,GUM,,,20200101,0
Guam,GUM,,,20200102,0
Guam,GUM,,,20200103,0
Guam,GUM,,,20200104,0
Guam,GUM,,,20200105,0
Guam,GUM,,,20200106,0
Guam,GUM,,,20200107,0
Guam,GUM,,,20200108,0
Guam,GUM,,,20200109,0
Guam,GUM,,,20200110,0
Guam,GUM,,,20200111,0
Guam,GUM,,,20200112,0
Guam,GUM,,,20200113,0
Guam,GUM,,,20200114,0
Guam,GUM,,,20200115,0
Guam,GUM,,,20200116,0
Guam,GUM,,,20200117,0
Guam,GUM,,,20200118,0
Guam,GUM,,,20200119,0
Guam,GUM,,,20200120,0
Guam,GUM,,,20200121,0
Guam,GUM,,,20200122,0
Guam,GUM,,,20200123,0
Guam,GUM,,,20200124,0
Guam,GUM,,,20200125,0
Guam,GUM,,,20200126,0
Guam,GUM,,,20200127,0
Guam,GUM,,,20200128,0
Guam,GUM,,,20200129,0
Guam,GUM,,,20200130,0
Guam,GUM,,,20200131,0
Guam,GUM,,,20200201,0
Guam,GUM,,,20200202,0
Guam,GUM,,,20200203,0
Guam,GUM,,,20200204,0
Guam,GUM,,,20200205,0
Guam,GUM,,,20200206,0
Guam,GUM,,,20200207,0
Guam,GUM,,,20200208,0
Guam,GUM,,,20200209,0
Guam,GUM,,,20200210,0
Guam,GUM,,,20200211,0
Guam,GUM,,,20200212,0
Guam,GUM,,,20200213,0
Guam,GUM,,,20200214,0
Guam,GUM,,,20200215,0
Guam,GUM,,,20200216,0
Guam,GUM,,,20200217,0
Guam,GUM,,,20200218,0
Guam,GUM,,,20200219,0
Guam,GUM,,,20200220,0
Guam,GUM,,,20200221,0
Guam,GUM,,,20200222,0
Guam,GUM,,,20200223,0
Guam,GUM,,,20200224,0
Guam,GUM,,,20200225,0
Guam,GUM,,,20200226,0
Guam,GUM,,,20200227,0
Guam,GUM,,,20200228,0
Guam,GUM,,,20200229,0
Guam,GUM,,,20200301,0
Guam,GUM,,,20200302,0
Guam,GUM,,,20200303,0
Guam,GUM,,,20200304,0
Guam,GUM,,,20200305,0
Guam,GUM,,,20200306,0
Guam,GUM,,,20200307,0
Guam,GUM,,,20200308,0
Guam,GUM,,,20200309,0
Guam,GUM,,,20200310,0
Guam,GUM,,,20200311,0
Guam,GUM,,,20200312,1
Guam,GUM,,,20200313,1
Guam,GUM,,,20200314,1
Guam,GUM,,,20200315,1
Guam,GUM,,,20200316,1
Guam,GUM,,,20200317,1
Guam,GUM,,,20200318,1
Guam,GUM,,,20200319,1
Guam,GUM,,,20200320,1
Guam,GUM,,,20200321,1
Guam,GUM,,,20200322,1
Guam,GUM,,,20200323,1
Guam,GUM,,,20200324,1
Guam,GUM,,,20200325,1
Guam,GUM,,,20200326,1
Guam,GUM,,,20200327,1
Guam,GUM,,,20200328,1
Guam,GUM,,,20200329,1
Guam,GUM,,,20200330,1
Guam,GUM,,,20200331,1
Guam,GUM,,,20200401,1
Guam,GUM,,,20200402,1
Guam,GUM,,,20200403,1
Guam,GUM,,,20200404,1
Guam,GUM,,,20200405,1
Guam,GUM,,,20200406,1
Guam,GUM,,,20200407,1
Guam,GUM,,,20200408,1
Guam,GUM,,,20200409,2
Guam,GUM,,,20200410,2
Guam,GUM,,,20200411,2
Guam,GUM,,,20200412,2
Guam,GUM,,,20200413,2
Guam,GUM,,,20200414,2
Guam,GUM,,,20200415,2
Guam,GUM,,,20200416,2
Guam,GUM,,,20200417,2
Guam,GUM,,,20200418,2
Guam,GUM,,,20200419,2
Guam,GUM,,,20200420,2
Guam,GUM,,,20200421,2
Guam,GUM,,,20200422,2
Guam,GUM,,,20200423,2
Guam,GUM,,,20200424,2
Guam,GUM,,,20200425,2
Guam,GUM,,,20200426,2
Guam,GUM,,,20200427,2
Guam,GUM,,,20200428,2
Guam,GUM,,,20200429,2
Guam,GUM,,,20200430,2
Guam,GUM,,,20200501,2
Guam,GUM,,,20200502,2
Guam,GUM,,,20200503,2
Guam,GUM,,,20200504,2
Guam,GUM,,,20200505,2
